date,country,city,temperature_celsius,humidity,wind_kph,precip_mm
2024-06-12,Croatia,Zagreb,17.3,68.0,13.0,0.0
2024-06-12,Philippines,Manila,30.1,84.0,6.8,0.0
2024-06-13,Iran,Tehran,35.1,14.0,25.9,0.0
2024-06-14,Algeria,Algiers,31.1,31.0,25.9,0.0
2024-06-15,Ireland,Dublin,13.9,72.0,8.3,0.21
2024-06-16,Equatorial Guinea,Malabo,23.6,95.0,14.8,16.92
2024-06-17,Mozambique,Maputo,22.9,55.0,15.1,0.0
2024-06-17,Niger,Niamey,37.6,29.0,9.4,0.0
2024-06-18,Solomon Islands,Honiara,25.3,89.0,7.6,0.0
2024-06-18,Haiti,Port-Au-Prince,28.2,79.0,11.2,0.6
2024-06-21,Micronesia,Palikir,28.2,89.0,3.6,0.01
2024-06-22,Kiribati,Tarawa,28.7,71.0,10.1,0.0
2024-06-21,Spain,Madrid,25.1,34.0,9.0,0.0
2024-06-23,Trinidad and Tobago,Port Of Spain,29.1,84.0,6.8,0.0
2024-06-26,Sri Lanka,Colombo,28.2,84.0,11.2,0.89
2024-06-27,Austria,Vienna,27.1,54.0,3.6,0.16
2024-06-28,Ecuador,Quito,10.8,84.0,3.6,0.0
2024-06-29,Albania,Tirana,34.3,39.0,16.9,0.0
2024-06-30,Senegal,Dakar,29.1,70.0,15.1,0.0
2024-07-02,Guinea-Bissau,Bissau,27.3,89.0,6.8,0.54
2024-07-02,Thailand,Nan,30.1,75.0,6.1,1.46
2024-07-02,Vietnam,Hanoi,28.2,89.0,15.1,0.0
2024-07-03,Bhutan,Thimphu,14.0,98.0,3.6,0.46
2024-07-08,Nepal,Kathmandu,25.1,83.0,6.8,1.7
2024-07-09,North Korea,Pyongyang,22.8,92.0,7.2,1.22
2024-07-10,Germany,Berlin,27.3,62.0,15.1,0.0
2024-07-10,Uruguay,Montevideo,5.0,81.0,6.1,0.0
2024-07-12,Seychelles Islands,Victoria,27.1,84.0,25.9,0.09
2024-07-14,Burundi,Bujumbura,30.1,49.0,3.6,0.0
2024-07-15,Namibia,Windhoek,24.1,6.0,14.4,0.0
2024-07-15,Nigeria,Abuja,26.3,89.0,6.8,0.14
2024-07-16,Saint Lucia,Castries,30.1,75.0,13.0,0.0
2024-07-17,Djibouti,Djibouti,36.2,43.0,34.2,0.0
2024-07-17,Guinea-Bissau,Bissau,27.2,89.0,3.6,0.79
2024-07-18,Swaziland,Mbabane,27.3,9.0,10.8,0.0
2024-07-20,El Salvador,San Salvador,21.5,97.0,4.3,0.0
2024-07-20,Bolivia,National,21.9,62.0,3.6,0.0
2024-07-23,Mexico,Mexico City,14.3,85.0,3.6,0.04
2024-07-24,Spain,Madrid,38.7,12.0,9.0,0.0
2024-07-26,Tonga,Nuku`Aloia,24.3,79.0,37.4,0.18
2024-07-26,Cuba,Havana,27.7,79.0,16.9,0.0
2024-07-26,Honduras,Tegucigalpa,17.7,98.0,6.1,0.01
2024-07-27,Haiti,Port-Au-Prince,28.1,67.0,7.6,0.0
2024-07-27,Micronesia,Palikir,26.3,85.0,6.8,0.93
2024-07-30,Somalia,Mogadishu,25.9,78.0,30.2,0.02
2024-07-31,Peru,Lima,15.2,86.0,5.4,0.0
2024-08-01,Kuwait,Kuwait City,44.0,18.0,23.8,0.0
2024-08-02,Hungary,Budapest,26.1,53.0,12.6,0.01
2024-08-02,Rwanda,Kigali,30.2,21.0,4.7,0.0
2024-08-05,Marshall Islands,Majuro,28.2,79.0,15.8,0.0
2024-08-04,Mexico,Mexico City,13.6,89.0,3.6,0.0
2024-08-04,Morocco,Rabat,26.5,60.0,15.8,0.0
2024-08-07,Iran,Tehran,39.9,9.0,18.0,0.0
2024-08-07,Singapore,Singapore,28.7,70.0,23.8,0.0
2024-05-16,Morocco,Rabat,18.0,60.0,9.0,0.0
2024-05-16,United Kingdom,London,14.0,88.0,4.0,0.2
2024-05-16,Pakistan,Islamabad,33.0,22.0,11.5,0.0
2024-05-19,Suriname,Paramaribo,27.5,79.0,9.0,0.04
2024-05-21,Tunisia,Tunis,28.0,40.0,20.2,0.0
2024-05-23,Panama,Panama City,27.0,89.0,3.6,1.64
2024-05-25,United Kingdom,London,19.0,49.0,9.0,0.0
2024-05-26,Lithuania,Vilnius,26.0,34.0,3.6,0.0
2024-05-28,Mexico,Mexico City,21.0,53.0,9.0,0.0
2024-05-29,Azerbaijan,Baku,23.0,61.0,33.1,0.0
2024-05-29,Tanzania,Dodoma,28.0,40.0,9.0,0.0
2024-05-31,Bulgaria,Bogot,27.3,44.0,3.6,0.01
2024-05-31,Norway,Oslo,14.0,63.0,11.2,0.2
2024-06-02,Gambia,Banjul,29.0,55.0,11.2,0.0
2024-06-03,Ecuador,Quito,17.1,44.0,6.5,0.0
2024-06-04,Chad,N'djamena,41.0,27.0,3.6,0.0
2024-06-05,Guinea-Bissau,Bissau,36.0,42.0,3.6,0.0
2024-06-06,Myanmar,Rangoon,27.0,94.0,6.1,0.84
2024-06-07,Turkey,Yaren,30.1,52.0,20.2,0.0
2024-06-08,Angola,Luanda,25.0,69.0,19.1,0.0
2024-06-08,Myanmar,Rangoon,28.1,94.0,9.0,0.06
2024-06-08,Peru,Lima,18.4,78.0,8.3,0.0
2024-06-10,Burundi,Bujumbura,21.0,51.0,11.9,0.0
2024-06-12,Norway,Oslo,9.0,76.0,24.1,0.16
2024-06-12,Switzerland,Bern,19.3,43.0,11.2,0.01
2024-06-13,Gambia,Banjul,31.0,59.0,9.0,0.0
2024-06-13,India,New Delhi,42.1,13.0,13.0,0.0
2024-06-13,Latvia,Riga,19.2,49.0,9.0,0.02
2024-06-14,Iceland,Grindavik,9.2,79.0,7.2,0.0
2024-06-15,Mexico,Mexico City,17.1,63.0,8.3,0.0
2024-06-15,Paraguay,Carreria,29.8,38.0,19.8,0.0
2024-06-18,Botswana,Gaborone,24.5,20.0,6.8,0.0
2024-06-19,Barbados,Bridgetown,28.2,73.0,28.1,0.01
2024-06-22,India,New Delhi,34.4,53.0,19.1,0.0
2024-06-30,Switzerland,Bern,22.1,61.0,29.9,0.12
2024-07-01,Botswana,Gaborone,25.1,22.0,19.1,0.0
2024-07-03,Monaco,Monaco,25.3,69.0,9.0,0.06
2024-07-03,Uganda,Kampala,27.3,58.0,13.0,0.0
2024-07-04,Grenada,Saint George's,29.3,84.0,25.9,0.18
2024-07-06,Finland,Helsinki,18.3,60.0,24.1,0.0
2024-07-07,Chad,N'djamena,33.1,63.0,16.9,0.0
2024-07-07,Syria,Damascus,34.0,24.0,23.8,0.0
2024-07-08,Vanuatu,Port Vila,21.3,73.0,6.8,0.03
2024-07-08,Hungary,Budapest,32.2,41.0,16.9,0.0
2024-07-09,Sweden,Stockholm,21.3,53.0,19.1,0.0
2024-07-10,Dominican Republic,Santo Domingo,27.1,94.0,11.2,0.0
2024-07-12,Nepal,Kathmandu,24.1,83.0,15.1,0.46
2024-07-12,Sudan,Juba,32.6,38.0,7.6,0.0
2024-07-19,Montenegro,Podgorica,39.3,30.0,16.9,0.02
2024-07-20,Malawi,Lilongwe,25.1,36.0,13.0,0.0
2024-07-24,Azerbaijan,Baku,30.0,63.0,24.1,0.0
2024-07-25,Mozambique,Maputo,23.2,48.0,17.3,0.01
2024-07-26,Tunisia,Tunis,32.0,36.0,16.9,0.0
2024-07-27,Lesotho,Maseru,17.0,10.0,19.8,0.0
2024-07-28,Guinea,Conakry,25.8,80.0,15.1,0.13
2024-07-29,Liechtenstein,Vaduz,25.5,51.0,9.7,0.0
2024-07-31,Marshall Islands,Majuro,28.5,75.0,22.0,0.0
2024-07-31,Chile,Santiago,10.3,68.0,3.6,0.0
2024-07-31,Czech Republic,Prague,31.4,34.0,3.6,0.0
2024-07-31,San Marino,San Marino,30.3,46.0,15.5,0.0
2024-08-02,Japan,Tokyo,28.0,65.0,16.2,0.0
2024-08-03,Guinea,Conakry,24.3,90.0,35.3,2.68
2024-08-04,Nicaragua,Managua,23.8,89.0,7.6,0.0
2024-08-04,Timor-Leste,Dili,24.1,79.0,6.5,0.01
2024-08-06,Iceland,Vestmannaeyjar,11.3,89.0,27.7,0.0
2024-08-07,Ukraine,Kyiv,26.2,38.0,12.6,0.0
2024-08-08,Spain,Madrid,37.3,13.0,5.0,0.0
2024-05-16,Guinea,Conakry,31.0,71.0,11.2,0.05
2024-05-20,Brazil,Bras,29.4,74.0,7.9,0.27
2024-05-20,Qatar,Doha,38.0,11.0,24.1,0.0
2024-05-20,Syria,Damascus,32.0,17.0,38.9,0.0
2024-05-23,Montenegro,Podgorica,22.0,73.0,13.0,0.26
2024-05-24,Czech Republic,Prague,18.0,73.0,6.1,0.53
2024-05-25,Angola,Luanda,29.0,70.0,16.9,0.0
2024-05-25,Mongolia,Ulaanbaatar,11.0,40.0,11.2,0.0
2024-05-26,Angola,Luanda,27.5,76.0,20.5,0.0
2024-05-26,Cape Verde,Praia,30.0,31.0,33.1,0.0
2024-05-26,Yemen,Sanaa,27.4,23.0,16.6,0.01
2024-05-29,Jordan,Amman,28.0,30.0,19.1,0.0
2024-05-29,Rwanda,Kigali,27.0,45.0,9.0,0.24
2024-05-31,Saint Lucia,Castries,31.0,75.0,34.9,0.0
2024-06-01,Bulgaria,Lom,30.0,38.0,15.1,0.0
2024-06-02,Hungary,Budapest,23.0,47.0,16.9,0.06
2024-06-03,Cameroon,Bafoussam,25.0,66.0,10.1,0.35
2024-06-03,United Kingdom,London,19.0,64.0,9.0,0.03
2024-06-04,Yemen,Sanaa,27.3,12.0,28.1,0.0
2024-06-07,Singapore,Singapore,29.3,75.0,6.8,0.03
2024-06-09,Bulgaria,Lom,32.1,36.0,16.9,0.0
2024-06-10,Bosnia and Herzegovina,Sarajevo,29.1,31.0,20.2,0.0
2024-06-10,Malaysia,Kuala Lumpur,28.3,74.0,3.6,0.0
2024-06-14,Iraq,Baghdad,44.6,8.0,31.3,0.0
2024-06-15,Senegal,Dakar,28.2,74.0,11.2,0.0
2024-06-17,Congo,Brazzaville,33.5,29.0,3.6,0.0
2024-06-18,Lebanon,Beirut,25.2,61.0,9.0,0.0
2024-06-20,Ecuador,Quito,12.5,77.0,4.0,0.0
2024-06-22,Turkey,Ankara,32.3,14.0,16.9,0.0
2024-06-23,Cuba,Havana,25.2,94.0,6.8,0.36
2024-06-24,Micronesia,Palikir,29.1,79.0,11.2,0.68
2024-06-23,Portugal,Lisbon,29.3,43.0,22.0,0.0
2024-06-24,Indonesia,Jakarta,28.2,79.0,13.0,0.18
2024-06-25,El Salvador,San Salvador,22.2,96.0,4.0,0.0
2024-06-27,Turkey,Yaren,31.1,41.0,19.1,0.0
2024-06-28,Lesotho,Maseru,15.3,31.0,3.6,0.0
2024-06-29,Benin,Porto-Novo,25.1,94.0,15.1,0.53
2024-06-29,Georgia,Tbilisi,26.2,51.0,19.1,0.0
2024-06-30,Myanmar,Yangon,28.2,84.0,6.1,0.21
2024-07-01,Russia,Lom,27.0,43.0,9.0,0.0
2024-07-01,Yemen,Sanaa,26.7,25.0,15.5,0.0
2024-07-02,Guyana,Georgetown,28.0,79.0,15.1,0.63
2024-07-03,Estonia,Tallinn,17.3,77.0,11.2,0.21
2024-07-04,Senegal,Dakar,28.3,79.0,19.1,0.01
2024-07-06,Eritrea,Asmara,20.9,57.0,5.8,0.71
2024-07-07,Oman,Muscat,38.4,51.0,15.1,0.0
2024-07-09,Haiti,Port-Au-Prince,29.0,70.0,15.1,0.0
2024-07-10,Nicaragua,Managua,25.4,100.0,3.6,0.0
2024-07-11,Turkmenistan,Ashgabat,41.3,15.0,6.8,0.0
2024-07-13,Solomon Islands,Honiara,25.3,87.0,5.8,0.01
2024-07-14,Croatia,Zagreb,33.2,49.0,6.8,0.0
2024-07-15,Eritrea,Asmara,25.0,46.0,13.3,0.15
2024-07-16,Algeria,Algiers,30.3,38.0,13.0,0.0
2024-07-17,Brazil,Bras,27.4,59.0,3.6,0.0
2024-07-17,Sudan,Juba,34.1,34.0,11.5,0.0
2024-07-18,Palau,Koror,26.4,89.0,19.1,0.2
2024-07-19,North Korea,Pyongyang,24.3,89.0,9.7,0.0
2024-07-20,Belarus,Minsk,24.4,50.0,15.1,0.0
2024-07-23,Iran,Chi Chi Khvar,31.9,15.0,19.8,0.0
2024-07-23,Nigeria,Abuja,25.1,88.0,6.1,1.86
2024-07-25,Indonesia,Laos,22.4,92.0,6.5,0.02
2024-07-26,Lebanon,Beirut,27.9,64.0,25.6,0.0
2024-07-30,Afghanistan,Kabul,32.8,31.0,20.9,0.0
2024-07-31,Vatican City,Vatican City,36.3,25.0,19.8,0.0
2024-08-01,Canada,Ottawa,22.2,84.0,9.4,0.0
2024-08-01,Georgia,Tbilisi,29.2,41.0,10.4,0.03
2024-08-01,Tunisia,Tunis,37.7,24.0,14.4,0.0
2024-08-04,El Salvador,San Salvador,21.4,97.0,3.6,0.02
2024-08-04,Malawi,Lilongwe,29.0,14.0,11.5,0.0
2024-08-06,Indonesia,Jakarta,28.9,62.0,13.0,0.01
2024-08-06,Philippines,Manila,26.6,86.0,3.6,0.03
2024-08-06,Spain,Madrid,37.2,11.0,16.6,0.0
2024-08-08,Israel,Jerusalem,31.9,28.0,22.3,0.0
2024-08-08,Panama,Panama City,25.0,89.0,3.6,0.0
2024-08-09,Samoa,Apia,24.8,81.0,37.8,0.14
2024-07-13,Iceland,Vestmannaeyjar,11.3,100.0,33.1,0.0
2024-07-24,Angola,Luanda,23.7,70.0,15.1,0.0
2024-05-16,Bulgaria,Lom,19.0,43.0,29.9,0.0
2024-05-18,Azerbaijan,Baku,16.0,59.0,11.2,0.0
2024-05-19,Bahrain,Manama,32.0,38.0,28.1,0.0
2024-05-19,Malta,Valletta,24.0,65.0,25.9,0.13
2024-05-20,Macedonia,Skopje,27.0,66.0,6.8,0.07
2024-05-21,Lebanon,Beirut,25.0,74.0,11.2,0.0
2024-05-22,Honduras,Tegucigalpa,24.0,78.0,3.6,0.0
2024-05-25,Luxembourg,Luxembourg,18.2,58.0,11.2,0.04
2024-05-26,Democratic Republic of Congo,Kinshasa,31.0,63.0,15.1,0.0
2024-05-27,Honduras,Tegucigalpa,26.0,70.0,3.6,0.0
2024-05-27,Sweden,Stockholm,25.0,44.0,24.1,0.0
2024-05-28,Saint Kitts and Nevis,Basseterre,31.0,71.0,20.2,0.05
2024-05-30,Ethiopia,Addis Ababa,27.1,16.0,23.4,0.0
2024-05-30,Georgia,Tbilisi,27.0,62.0,11.2,0.01
2024-05-31,Gambia,Banjul,32.0,46.0,13.0,0.0
2024-06-02,Australia,Canberra,8.0,71.0,24.1,0.0
2024-06-01,Brazil,Bras,28.4,78.0,4.0,0.71
2024-06-04,Costa Rica,San Ignacio,23.0,73.0,3.6,0.0
2024-06-04,France,Paris,24.0,44.0,20.2,0.12
2024-06-04,Seychelles Islands,Victoria,29.0,75.0,6.8,0.0
2024-06-06,Indonesia,Laos,20.6,95.0,5.0,0.26
2024-06-09,Luxembourg,Luxembourg,19.0,40.0,3.6,0.0
2024-06-10,Vanuatu,Port Vila,22.1,100.0,6.1,0.0
2024-06-10,Guinea,Conakry,29.3,66.0,15.1,0.0
2024-06-11,Sri Lanka,Colombo,29.0,79.0,19.1,1.05
2024-06-12,Liechtenstein,Vaduz,18.3,52.0,15.1,0.05
2024-06-13,Guinea,Conakry,30.1,75.0,15.1,0.17
2024-06-13,Oman,Muscat,35.2,60.0,15.1,0.0
2024-06-16,Mexico,Mexico City,17.0,68.0,11.2,0.0
2024-06-18,Mauritania,Nouakchott,26.2,68.0,18.7,0.0
2024-06-20,Belgium,'S Gravenjansdijk,21.3,60.0,19.1,0.0
2024-06-21,Qatar,Doha,39.3,38.0,13.0,0.0
2024-06-22,Haiti,Port-Au-Prince,31.1,63.0,19.1,0.0
2024-06-23,Canada,Ottawa,20.2,100.0,6.8,3.73
2024-06-25,France,Paris,28.5,43.0,13.7,0.0
2024-06-26,Saint Vincent and the Grenadines,Kingstown,30.4,75.0,29.9,0.0
2024-06-28,Monaco,Monaco,25.1,69.0,16.9,0.0
2024-06-28,Paraguay,Aurora,19.8,60.0,3.6,0.0
2024-06-28,Sweden,Stockholm,28.2,51.0,19.1,0.24
2024-06-29,Switzerland,Bern,28.2,66.0,6.8,0.0
2024-06-30,China,Beijing,27.2,70.0,4.0,0.0
2024-06-30,India,New Delhi,36.2,57.0,6.8,1.31
2024-07-01,Saint Kitts and Nevis,Basseterre,30.3,75.0,29.9,0.02
2024-07-03,Costa Rica,San Ignacio,19.4,100.0,6.1,0.01
2024-07-03,Palau,Koror,26.2,89.0,3.6,0.02
2024-07-05,Equatorial Guinea,Malabo,25.3,100.0,9.0,1.05
2024-07-05,Ghana,Accra,28.4,79.0,13.0,0.01
2024-07-05,Uruguay,Montevideo,2.2,80.0,6.8,0.0
2024-07-06,Slovenia,Ljubljana,28.0,45.0,20.2,0.0
2024-07-07,Ireland,Dublin,16.1,59.0,15.1,0.75
2024-07-08,Madagascar,Antananarivo,24.2,34.0,9.0,0.0
2024-07-09,Afghanistan,Kabul,32.1,15.0,22.0,0.0
2024-07-09,France,Paris,24.2,61.0,15.1,1.48
2024-07-10,Armenia,Yerevan,30.3,35.0,16.9,0.01
2024-07-10,United Kingdom,London,19.3,78.0,16.9,0.05
2024-07-11,Uganda,Kampala,26.3,61.0,16.9,0.08
2024-07-12,Mexico,Mexico City,16.3,77.0,11.2,1.35
2024-07-12,Turkey,Yaren,33.1,47.0,28.1,0.04
2024-07-16,Bosnia and Herzegovina,Sarajevo,36.1,25.0,13.0,0.0
2024-07-18,Kenya,Nairobi,17.1,77.0,3.6,0.08
2024-07-18,Switzerland,Bern,27.0,53.0,5.4,0.0
2024-07-24,Bolivia,Sucre,12.5,48.0,3.6,0.0
2024-07-25,Vietnam,Hanoi,30.4,77.0,6.1,0.08
2024-07-26,Tanzania,Dodoma,30.3,20.0,5.4,0.0
2024-07-26,Vietnam,Hanoi,32.9,65.0,10.8,0.0
2024-07-26,Zambia,Lusaka,29.1,11.0,7.6,0.0
2024-07-27,Antigua and Barbuda,Saint John's,28.2,74.0,22.7,0.0
2024-07-28,Costa Rica,San Ignacio,17.8,97.0,5.8,0.0
2024-07-28,Democratic Republic of Congo,Kinshasa,35.0,23.0,7.9,0.0
2024-07-28,Eritrea,Asmara,22.3,51.0,5.0,0.55
2024-07-28,Serbia,Belgrade,39.6,13.0,4.3,0.0
2024-07-31,Luxembourg,Luxembourg,27.7,62.0,3.6,0.0
2024-08-03,El Salvador,San Salvador,20.8,97.0,4.0,0.0
2024-08-03,Hungary,Budapest,27.5,30.0,27.4,0.0
2024-08-07,San Marino,San Marino,29.8,55.0,17.6,0.0
2024-08-08,Bhutan,Thimphu,13.9,99.0,3.6,0.8
2024-08-08,Dominican Republic,Santo Domingo,26.1,87.0,6.5,0.01
2024-08-08,Pakistan,Islamabad,30.4,69.0,7.2,0.15
2024-05-16,Rwanda,Kigali,25.0,61.0,9.0,0.79
2024-05-16,Guatemala,Guatemala City,21.0,83.0,3.6,0.27
2024-05-17,Sri Lanka,Colombo,26.0,94.0,6.1,0.4
2024-05-18,Sudan,Juba,39.1,6.0,10.1,0.0
2024-05-22,Malta,Valletta,27.0,42.0,16.9,0.0
2024-05-22,Uzbekistan,Tashkent,24.0,39.0,22.0,0.0
2024-05-23,Palau,Meyungs,27.0,94.0,25.9,0.07
2024-05-23,Senegal,Dakar,26.0,74.0,19.1,0.0
2024-05-26,Mauritius,Port Louis,24.0,94.0,6.1,0.42
2024-05-26,Namibia,Windhoek,24.0,24.0,13.0,0.0
2024-05-30,Portugal,Lisbon,31.0,43.0,13.0,0.0
2024-05-31,Mauritania,Nouakchott,22.8,67.0,29.2,0.0
2024-06-02,Kyrghyzstan,Bishkek,21.7,41.0,8.3,0.0
2024-06-05,Kenya,Nairobi,24.0,57.0,16.9,0.07
2024-06-08,Cyprus,Nicosia,39.3,15.0,9.0,0.0
2024-06-09,Central African Republic,Bangui,29.0,66.0,6.8,0.0
2024-06-10,Vietnam,Hanoi,28.4,94.0,6.8,4.72
2024-06-13,Maldives,Felidhoo,28.8,77.0,20.9,0.03
2024-06-14,Oman,Muscat,40.1,25.0,6.1,0.0
2024-06-14,United Arab Emirates,Abu Dhabi,39.3,26.0,15.1,0.0
2024-06-16,Singapore,Singapore,28.9,75.0,12.2,0.0
2024-06-16,Sri Lanka,Colombo,27.3,85.0,14.8,0.43
2024-06-17,Argentina,Buenos Aires,13.6,67.0,11.9,0.0
2024-06-18,Bhutan,Thimphu,14.1,95.0,4.0,0.2
2024-06-18,Malaysia,Kuala Lumpur,25.1,87.0,3.6,0.0
2024-06-18,Saint Vincent and the Grenadines,Kingstown,28.1,79.0,29.2,0.22
2024-06-20,Gambia,Banjul,27.3,76.0,16.9,0.0
2024-06-20,Mauritania,Nouakchott,28.8,51.0,13.0,0.0
2024-06-21,Algeria,Algiers,27.1,39.0,19.1,0.0
2024-06-21,Chad,N'djamena,36.3,42.0,15.1,0.0
2024-06-21,Luxembourg,Luxembourg,20.1,78.0,25.9,0.75
2024-06-22,Myanmar,Yangon,27.2,94.0,6.1,0.04
2024-06-24,Grenada,Saint George's,28.1,84.0,9.0,1.23
2024-06-25,Vatican City,Vatican City,25.4,48.0,18.4,0.28
2024-06-26,El Salvador,San Salvador,25.2,100.0,6.8,0.0
2024-06-27,Liberia,Monrovia,29.2,79.0,15.1,0.59
2024-06-30,Afghanistan,Kabul,29.6,20.0,21.2,0.0
2024-06-30,Egypt,Cairo,34.0,39.0,24.1,0.0
2024-07-01,Gabon,Libreville,29.0,66.0,13.0,0.0
2024-07-01,Mauritius,Port Louis,21.2,94.0,15.1,0.49
2024-07-01,United Kingdom,London,18.2,60.0,20.2,0.0
2024-07-02,Australia,Canberra,4.0,100.0,3.6,0.0
2024-07-03,Sudan,Khartoum,39.8,21.0,28.1,0.0
2024-07-04,Bulgaria,Sofia,24.2,41.0,16.9,0.0
2024-07-04,Iran,Tehran,38.2,10.0,6.8,0.0
2024-07-04,Slovakia,Bratislava,23.2,41.0,20.2,0.0
2024-07-06,Turkmenistan,Ashgabat,39.4,13.0,25.9,0.0
2024-07-07,Cambodia,Phnom Penh,29.3,89.0,9.0,0.0
2024-07-09,Democratic Republic of Congo,Kinshasa,34.7,28.0,5.4,0.0
2024-07-09,Indonesia,Laos,23.3,93.0,5.8,0.06
2024-07-10,Azerbaijan,Baku,33.3,41.0,29.9,0.0
2024-07-10,Romania,Bucharest,36.3,29.0,24.1,0.0
2024-07-10,Suriname,Paramaribo,27.2,89.0,4.0,0.77
2024-07-11,Macedonia,Skopje,38.2,29.0,9.0,0.0
2024-07-12,Switzerland,Bern,24.1,65.0,11.2,0.87
2024-07-13,Equatorial Guinea,Malabo,24.5,90.0,10.8,0.23
2024-07-15,Brazil,Bras,28.9,58.0,4.3,0.0
2024-07-16,Guinea-Bissau,Bissau,26.0,94.0,6.8,1.74
2024-07-17,Denmark,Copenhagen,20.1,73.0,16.9,0.49
2024-07-17,Kyrghyzstan,Bishkek,24.4,45.0,10.4,0.02
2024-07-19,Madagascar,Ivory,27.3,30.0,5.0,0.0
2024-07-19,Vietnam,Hanoi,29.1,84.0,11.2,0.04
2024-07-23,South Africa,Pretoria,22.9,19.0,14.4,0.0
2024-07-24,Botswana,Gaborone,26.6,4.0,14.0,0.0
2024-07-24,Monaco,Monaco,26.3,72.0,8.6,0.0
2024-07-25,Cyprus,Nicosia,33.5,42.0,21.6,0.0
2024-07-25,India,New Delhi,38.1,41.0,5.8,0.03
2024-07-26,Ghana,Accra,25.8,76.0,23.4,0.03
2024-07-27,Russia,Moscow,27.9,28.0,11.9,0.0
2024-07-27,United Arab Emirates,Abu Dhabi,35.7,61.0,19.1,0.0
2024-07-28,Solomon Islands,Honiara,25.1,89.0,12.6,0.01
2024-07-29,Tonga,Nuku`Aloia,21.4,57.0,35.6,0.01
2024-07-31,India,New Delhi,37.4,46.0,14.0,0.32
2024-07-31,Saint Kitts and Nevis,Basseterre,28.1,76.0,15.5,0.0
2024-08-01,Indonesia,Laos,23.7,95.0,4.0,0.04
2024-08-01,United Kingdom,London,27.9,45.0,8.3,0.0
2024-08-05,Kenya,Nairobi,25.3,32.0,13.3,0.0
2024-08-05,Lebanon,Beirut,27.2,64.0,12.6,0.0
2024-08-05,Slovenia,Ljubljana,28.9,41.0,4.7,0.0
2024-08-06,Saint Lucia,Castries,28.0,80.0,20.2,0.35
2024-08-07,Madagascar,Ivory,27.3,36.0,8.3,0.0
2024-08-07,Uruguay,Montevideo,10.6,85.0,27.7,0.02
2024-06-09,South Korea,Seoul,19.3,94.0,4.0,0.0
2024-06-28,Andorra,Andorra La Vella,23.5,30.0,14.4,0.01
2024-05-16,New Zealand,Wellington,13.0,77.0,37.1,0.01
2024-05-20,Ecuador,Quito,16.9,56.0,7.6,0.0
2024-05-20,Mongolia,Ulaanbaatar,13.0,44.0,3.6,0.0
2024-05-20,South Africa,Pretoria,24.0,31.0,15.1,0.0
2024-05-21,Tonga,Nuku`Aloia,25.0,100.0,9.0,0.0
2024-05-21,Russia,Moscow,22.0,46.0,6.8,0.28
2024-05-22,Mongolia,Ulaanbaatar,11.0,82.0,3.6,0.0
2024-05-22,Slovenia,Ljubljana,19.0,73.0,6.8,0.85
2024-05-24,Egypt,Cairo,31.0,26.0,20.2,0.0
2024-05-24,Morocco,Rabat,23.0,69.0,15.1,0.0
2024-05-24,South Africa,Pretoria,24.0,22.0,11.2,0.0
2024-05-25,Honduras,Tegucigalpa,25.0,74.0,6.1,0.06
2024-05-25,Nepal,Kathmandu,26.0,74.0,3.6,0.0
2024-05-26,Netherlands,Amsterdam,19.0,68.0,15.1,0.4
2024-05-27,Djibouti,Djibouti,36.0,50.0,20.2,0.0
2024-05-27,Indonesia,Jakarta,29.0,79.0,9.0,0.03
2024-05-27,Trinidad and Tobago,Port Of Spain,31.0,71.0,13.0,0.0
2024-05-28,Botswana,Gaborone,23.0,33.0,6.8,0.0
2024-05-28,Dominican Republic,Santo Domingo,28.0,89.0,9.0,0.07
2024-05-29,Antigua and Barbuda,Saint John's,30.0,70.0,15.1,0.0
2024-05-29,Cyprus,Nicosia,28.0,42.0,20.2,0.0
2024-05-29,Slovenia,Ljubljana,21.0,56.0,6.8,0.0
2024-05-31,El Salvador,San Salvador,30.0,75.0,6.8,0.0
2024-06-01,Central African Republic,Bangui,29.0,75.0,6.8,0.0
2024-06-01,Portugal,Lisbon,27.0,62.0,19.1,0.0
2024-06-02,Rwanda,Kigali,28.0,45.0,13.0,0.19
2024-06-04,Australia,Canberra,6.0,87.0,20.2,0.0
2024-06-05,Djibouti,Djibouti,36.0,60.0,19.1,0.0
2024-06-05,Sudan,Khartoum,43.5,13.0,23.0,0.0
2024-06-07,Denmark,Copenhagen,17.2,45.0,22.0,0.24
2024-06-07,Mozambique,Maputo,26.1,37.0,20.2,0.0
2024-06-11,Kyrghyzstan,Bishkek,23.6,46.0,17.3,0.03
2024-06-12,Cuba,Havana,28.4,94.0,11.2,0.01
2024-06-12,Nepal,Kathmandu,27.0,62.0,13.0,0.0
2024-06-13,Canada,Ottawa,18.0,73.0,6.8,0.07
2024-06-13,Sierra Leone,Freetown,30.4,75.0,15.1,0.83
2024-06-13,Somalia,Mogadishu,29.2,75.0,31.0,0.01
2024-06-14,Peru,Lima,16.9,82.0,10.1,0.0
2024-06-15,Guinea-Bissau,Bissau,27.8,75.0,15.1,0.0
2024-06-15,Zambia,Lusaka,21.9,19.0,14.4,0.0
2024-06-17,Kazakhstan,Astana,22.2,80.0,14.0,1.41
2024-06-18,Portugal,Lisbon,20.0,64.0,28.1,0.0
2024-06-18,Timor-Leste,Dili,22.5,64.0,10.8,0.0
2024-06-20,Costa Rica,San Ignacio,21.1,78.0,6.8,0.34
